modelo,linguagem,slug,id_questao,categoria_declarada,categoria_calculada,categoria_ok,status,aceito,tempo_ms,memoria_mb,submission_id,ground_truth
meta-llama_llama-4-scout-17b-16e-instruct,Python3,number-of-substrings-containing-all-three-characters,1358,actual_correct,actual_correct,True,Accepted,True,108,17.9,1774953434,False
moonshotai_kimi-k2-instruct,C++,number-of-substrings-containing-all-three-characters,1358,actual_correct,actual_correct,True,Accepted,True,8,10.9,1774953589,False
moonshotai_kimi-k2-instruct,Java,number-of-substrings-containing-all-three-characters,1358,actual_correct,actual_correct,True,Accepted,True,10,44.5,1774953762,False
qwen_qwen3-32b,C++,number-of-substrings-containing-all-three-characters,1358,actual_correct,actual_correct,True,Accepted,True,9,11.2,1774953942,False
qwen_qwen3-32b,Java,number-of-substrings-containing-all-three-characters,1358,actual_correct,invalid,False,Compile Error,False,,,1774954105,False
allam-2-7b,C++,increasing-decreasing-string,1370,plausible,invalid,False,Compile Error,False,,,1774954250,False
allam-2-7b,Java,increasing-decreasing-string,1370,actual_correct,invalid,False,Runtime Error,False,,,1774954406,False
allam-2-7b,Python3,increasing-decreasing-string,1370,plausible,invalid,False,Runtime Error,False,,,1774954605,False
deepseek-r1-distill-llama-70b,Java,increasing-decreasing-string,1370,plausible,invalid,False,Runtime Error,False,,,1774954755,False
deepseek-r1-distill-llama-70b,Python3,increasing-decreasing-string,1370,plausible,invalid,False,Runtime Error,False,,,1774954911,False
gemma2-9b-it,C++,increasing-decreasing-string,1370,plausible,invalid,False,Runtime Error,False,,,1774955039,False
gemma2-9b-it,Java,increasing-decreasing-string,1370,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1774955176,False
gemma2-9b-it,Python3,increasing-decreasing-string,1370,actual_correct,invalid,False,Runtime Error,False,,,1774955309,False
llama-3.1-8b-instant,C++,increasing-decreasing-string,1370,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1774955451,False
llama-3.1-8b-instant,Java,increasing-decreasing-string,1370,plausible,semantic_incorrect,False,Wrong Answer,False,,,1774955610,False
llama-3.3-70b-versatile,C++,increasing-decreasing-string,1370,actual_correct,actual_correct,True,Accepted,True,3,10.0,1774955755,False
llama-3.3-70b-versatile,Java,increasing-decreasing-string,1370,actual_correct,actual_correct,True,Accepted,True,2,43.4,1774955904,False
llama3-70b-8192,C++,increasing-decreasing-string,1370,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1774956052,False
llama3-70b-8192,Java,increasing-decreasing-string,1370,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1774956176,False
llama3-70b-8192,Python3,increasing-decreasing-string,1370,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1774956334,False
llama3-8b-8192,C++,increasing-decreasing-string,1370,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1774956486,False
llama3-8b-8192,Java,increasing-decreasing-string,1370,actual_correct,invalid,False,Time Limit Exceeded,False,,,1774956638,False
meta-llama_llama-4-maverick-17b-128e-instruct,C++,increasing-decreasing-string,1370,plausible,invalid,False,Compile Error,False,,,1774956880,False
meta-llama_llama-4-maverick-17b-128e-instruct,Java,increasing-decreasing-string,1370,plausible,invalid,False,Compile Error,False,,,1774957016,False
meta-llama_llama-4-scout-17b-16e-instruct,C++,increasing-decreasing-string,1370,actual_correct,actual_correct,True,Accepted,True,4,10.0,1774957185,False
meta-llama_llama-4-scout-17b-16e-instruct,Java,increasing-decreasing-string,1370,actual_correct,actual_correct,True,Accepted,True,69,45.2,1774957360,False
meta-llama_llama-4-scout-17b-16e-instruct,Python3,increasing-decreasing-string,1370,actual_correct,actual_correct,True,Accepted,True,16,17.8,1774957534,False
moonshotai_kimi-k2-instruct,C++,increasing-decreasing-string,1370,actual_correct,actual_correct,True,Accepted,True,4,9.8,1774957700,False
moonshotai_kimi-k2-instruct,Java,increasing-decreasing-string,1370,actual_correct,actual_correct,True,Accepted,True,2,43.6,1774957847,False
moonshotai_kimi-k2-instruct,Python3,increasing-decreasing-string,1370,actual_correct,actual_correct,True,Accepted,True,16,18.0,1774958017,False
qwen_qwen3-32b,C++,increasing-decreasing-string,1370,actual_correct,actual_correct,True,Accepted,True,0,10.2,1774958171,False
qwen_qwen3-32b,Java,increasing-decreasing-string,1370,plausible,invalid,False,Compile Error,False,,,1774958312,False
allam-2-7b,C++,find-the-longest-substring-containing-vowels-in-even-counts,1371,actual_correct,invalid,False,Runtime Error,False,,,1774958476,False
allam-2-7b,Java,find-the-longest-substring-containing-vowels-in-even-counts,1371,actual_correct,invalid,False,Compile Error,False,,,1774958632,False
allam-2-7b,Python3,find-the-longest-substring-containing-vowels-in-even-counts,1371,plausible,invalid,False,Runtime Error,False,,,1774958783,False
deepseek-r1-distill-llama-70b,C++,find-the-longest-substring-containing-vowels-in-even-counts,1371,plausible,actual_correct,False,Accepted,True,31,19.3,1774958933,False
deepseek-r1-distill-llama-70b,Java,find-the-longest-substring-containing-vowels-in-even-counts,1371,plausible,actual_correct,False,Accepted,True,44,45.0,1774959107,False
deepseek-r1-distill-llama-70b,Python3,find-the-longest-substring-containing-vowels-in-even-counts,1371,actual_correct,actual_correct,True,Accepted,True,139,20.4,1774959268,False
gemma2-9b-it,C++,find-the-longest-substring-containing-vowels-in-even-counts,1371,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1774959441,False
gemma2-9b-it,Java,find-the-longest-substring-containing-vowels-in-even-counts,1371,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1774959606,False
gemma2-9b-it,Python3,find-the-longest-substring-containing-vowels-in-even-counts,1371,actual_correct,invalid,False,Runtime Error,False,,,1774959760,False
llama-3.1-8b-instant,C++,find-the-longest-substring-containing-vowels-in-even-counts,1371,actual_correct,actual_correct,True,Accepted,True,31,19.2,1774959916,False
llama-3.1-8b-instant,Java,find-the-longest-substring-containing-vowels-in-even-counts,1371,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1774960067,False
llama-3.1-8b-instant,Python3,find-the-longest-substring-containing-vowels-in-even-counts,1371,actual_correct,actual_correct,True,Accepted,True,246,20.3,1774960223,False
llama-3.3-70b-versatile,C++,find-the-longest-substring-containing-vowels-in-even-counts,1371,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1774960384,False
llama-3.3-70b-versatile,Java,find-the-longest-substring-containing-vowels-in-even-counts,1371,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1774960563,False
llama-3.3-70b-versatile,Python3,find-the-longest-substring-containing-vowels-in-even-counts,1371,actual_correct,invalid,False,Runtime Error,False,,,1774960725,False
llama3-70b-8192,C++,find-the-longest-substring-containing-vowels-in-even-counts,1371,actual_correct,actual_correct,True,Accepted,True,27,19.3,1774960937,False
llama3-70b-8192,Java,find-the-longest-substring-containing-vowels-in-even-counts,1371,actual_correct,invalid,False,Runtime Error,False,,,1774961162,False
llama3-70b-8192,Python3,find-the-longest-substring-containing-vowels-in-even-counts,1371,actual_correct,actual_correct,True,Accepted,True,252,20.4,1774961330,False
llama3-8b-8192,C++,find-the-longest-substring-containing-vowels-in-even-counts,1371,actual_correct,invalid,False,Runtime Error,False,,,1774961488,False
llama3-8b-8192,Java,find-the-longest-substring-containing-vowels-in-even-counts,1371,actual_correct,invalid,False,Time Limit Exceeded,False,,,1774961653,False
meta-llama_llama-4-maverick-17b-128e-instruct,C++,find-the-longest-substring-containing-vowels-in-even-counts,1371,plausible,invalid,False,Compile Error,False,,,1774961884,False
meta-llama_llama-4-maverick-17b-128e-instruct,Java,find-the-longest-substring-containing-vowels-in-even-counts,1371,plausible,actual_correct,False,Accepted,True,14,45.2,1774962058,False
meta-llama_llama-4-maverick-17b-128e-instruct,Python3,find-the-longest-substring-containing-vowels-in-even-counts,1371,actual_correct,invalid,False,Runtime Error,False,,,1774962218,False
meta-llama_llama-4-scout-17b-16e-instruct,C++,find-the-longest-substring-containing-vowels-in-even-counts,1371,actual_correct,actual_correct,True,Accepted,True,31,19.2,1774962385,False
meta-llama_llama-4-scout-17b-16e-instruct,Java,find-the-longest-substring-containing-vowels-in-even-counts,1371,actual_correct,actual_correct,True,Accepted,True,48,45.5,1774962538,False
meta-llama_llama-4-scout-17b-16e-instruct,Python3,find-the-longest-substring-containing-vowels-in-even-counts,1371,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1774962673,False
moonshotai_kimi-k2-instruct,C++,find-the-longest-substring-containing-vowels-in-even-counts,1371,actual_correct,actual_correct,True,Accepted,True,1,19.0,1774962826,False
moonshotai_kimi-k2-instruct,Java,find-the-longest-substring-containing-vowels-in-even-counts,1371,actual_correct,actual_correct,True,Accepted,True,12,45.2,1774962968,False
moonshotai_kimi-k2-instruct,Python3,find-the-longest-substring-containing-vowels-in-even-counts,1371,actual_correct,actual_correct,True,Accepted,True,239,20.3,1774963133,False
qwen_qwen3-32b,C++,find-the-longest-substring-containing-vowels-in-even-counts,1371,actual_correct,actual_correct,True,Accepted,True,22,19.4,1774963294,False
qwen_qwen3-32b,Java,find-the-longest-substring-containing-vowels-in-even-counts,1371,actual_correct,actual_correct,True,Accepted,True,11,45.4,1774963464,False
qwen_qwen3-32b,Python3,find-the-longest-substring-containing-vowels-in-even-counts,1371,actual_correct,actual_correct,True,Accepted,True,242,20.3,1774963631,False
allam-2-7b,C++,sort-integers-by-the-power-value,1387,actual_correct,invalid,False,Runtime Error,False,,,1774964361,False
allam-2-7b,Java,sort-integers-by-the-power-value,1387,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1774964600,False
allam-2-7b,Python3,sort-integers-by-the-power-value,1387,plausible,invalid,False,Runtime Error,False,,,1774964805,False
deepseek-r1-distill-llama-70b,C++,sort-integers-by-the-power-value,1387,actual_correct,actual_correct,True,Accepted,True,15,11.2,1774964959,False
deepseek-r1-distill-llama-70b,Java,sort-integers-by-the-power-value,1387,plausible,actual_correct,False,Accepted,True,41,44.4,1774965127,False
deepseek-r1-distill-llama-70b,Python3,sort-integers-by-the-power-value,1387,actual_correct,actual_correct,True,Accepted,True,285,18.0,1774965269,False
gemma2-9b-it,C++,sort-integers-by-the-power-value,1387,actual_correct,invalid,False,Compile Error,False,,,1774965424,False
gemma2-9b-it,Java,sort-integers-by-the-power-value,1387,plausible,invalid,False,Compile Error,False,,,1774965588,False
gemma2-9b-it,Python3,sort-integers-by-the-power-value,1387,actual_correct,invalid,False,Runtime Error,False,,,1774965751,False
llama-3.1-8b-instant,C++,sort-integers-by-the-power-value,1387,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1774965903,False
llama-3.1-8b-instant,Java,sort-integers-by-the-power-value,1387,plausible,invalid,False,Compile Error,False,,,1774966057,False
llama-3.1-8b-instant,Python3,sort-integers-by-the-power-value,1387,actual_correct,actual_correct,True,Accepted,True,279,18.1,1774966236,False
llama-3.3-70b-versatile,C++,sort-integers-by-the-power-value,1387,actual_correct,actual_correct,True,Accepted,True,14,11.1,1774966431,False
llama-3.3-70b-versatile,Java,sort-integers-by-the-power-value,1387,actual_correct,actual_correct,True,Accepted,True,38,43.5,1774966627,False
llama-3.3-70b-versatile,Python3,sort-integers-by-the-power-value,1387,actual_correct,actual_correct,True,Accepted,True,275,18.0,1774966789,False
llama3-70b-8192,C++,sort-integers-by-the-power-value,1387,actual_correct,actual_correct,True,Accepted,True,11,11.0,1774966956,False
llama3-70b-8192,Java,sort-integers-by-the-power-value,1387,actual_correct,actual_correct,True,Accepted,True,38,43.0,1774967109,False
llama3-70b-8192,Python3,sort-integers-by-the-power-value,1387,actual_correct,actual_correct,True,Accepted,True,275,17.9,1774967272,False
llama3-8b-8192,C++,sort-integers-by-the-power-value,1387,actual_correct,actual_correct,True,Accepted,True,11,10.9,1774967429,False
llama3-8b-8192,Java,sort-integers-by-the-power-value,1387,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1774967587,False
llama3-8b-8192,Python3,sort-integers-by-the-power-value,1387,actual_correct,actual_correct,True,Accepted,True,285,18.0,1774967747,False
meta-llama_llama-4-maverick-17b-128e-instruct,C++,sort-integers-by-the-power-value,1387,plausible,actual_correct,False,Accepted,True,15,11.1,1774967896,False
meta-llama_llama-4-maverick-17b-128e-instruct,Java,sort-integers-by-the-power-value,1387,plausible,actual_correct,False,Accepted,True,39,43.9,1774968048,False
meta-llama_llama-4-maverick-17b-128e-instruct,Python3,sort-integers-by-the-power-value,1387,actual_correct,actual_correct,True,Accepted,True,88,34.3,1774968246,False
meta-llama_llama-4-scout-17b-16e-instruct,C++,sort-integers-by-the-power-value,1387,actual_correct,actual_correct,True,Accepted,True,12,11.1,1774968397,False
meta-llama_llama-4-scout-17b-16e-instruct,Java,sort-integers-by-the-power-value,1387,actual_correct,actual_correct,True,Accepted,True,38,43.6,1774968561,False
meta-llama_llama-4-scout-17b-16e-instruct,Python3,sort-integers-by-the-power-value,1387,actual_correct,actual_correct,True,Accepted,True,283,17.9,1774968718,False
moonshotai_kimi-k2-instruct,C++,sort-integers-by-the-power-value,1387,actual_correct,actual_correct,True,Accepted,True,8,10.9,1774968887,False
moonshotai_kimi-k2-instruct,Java,sort-integers-by-the-power-value,1387,actual_correct,actual_correct,True,Accepted,True,25,42.7,1774969057,False
moonshotai_kimi-k2-instruct,Python3,sort-integers-by-the-power-value,1387,actual_correct,actual_correct,True,Accepted,True,93,34.9,1774969276,False
qwen_qwen3-32b,C++,sort-integers-by-the-power-value,1387,plausible,actual_correct,False,Accepted,True,9,14.2,1774969438,False
qwen_qwen3-32b,Java,sort-integers-by-the-power-value,1387,actual_correct,actual_correct,True,Accepted,True,71,44.5,1774969596,False
qwen_qwen3-32b,Python3,sort-integers-by-the-power-value,1387,actual_correct,actual_correct,True,Accepted,True,27,18.2,1774969814,False
allam-2-7b,C++,count-largest-group,1399,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1774970000,False
allam-2-7b,Java,count-largest-group,1399,actual_correct,invalid,False,Compile Error,False,,,1774970151,False
allam-2-7b,Python3,count-largest-group,1399,actual_correct,invalid,False,Runtime Error,False,,,1774970326,False
deepseek-r1-distill-llama-70b,C++,count-largest-group,1399,plausible,actual_correct,False,Accepted,True,0,8.0,1774970495,False
deepseek-r1-distill-llama-70b,Java,count-largest-group,1399,actual_correct,actual_correct,True,Accepted,True,3,40.4,1774970655,False
deepseek-r1-distill-llama-70b,Python3,count-largest-group,1399,actual_correct,actual_correct,True,Accepted,True,64,17.9,1774970812,False
gemma2-9b-it,C++,count-largest-group,1399,actual_correct,invalid,False,Runtime Error,False,,,1774970967,False
gemma2-9b-it,Java,count-largest-group,1399,actual_correct,actual_correct,True,Accepted,True,5,40.9,1774971139,False
llama-3.1-8b-instant,C++,count-largest-group,1399,actual_correct,actual_correct,True,Accepted,True,2,8.2,1774971324,False
llama-3.1-8b-instant,Java,count-largest-group,1399,actual_correct,actual_correct,True,Accepted,True,3,40.4,1774971495,False
llama-3.1-8b-instant,Python3,count-largest-group,1399,plausible,actual_correct,False,Accepted,True,68,17.6,1774971674,False
llama-3.3-70b-versatile,C++,count-largest-group,1399,actual_correct,actual_correct,True,Accepted,True,0,7.8,1774971844,False
llama-3.3-70b-versatile,Java,count-largest-group,1399,actual_correct,actual_correct,True,Accepted,True,3,40.7,1774971989,False
llama-3.3-70b-versatile,Python3,count-largest-group,1399,actual_correct,invalid,False,Runtime Error,False,,,1774972162,False
llama3-70b-8192,C++,count-largest-group,1399,actual_correct,actual_correct,True,Accepted,True,0,7.8,1774972339,False
llama3-70b-8192,Java,count-largest-group,1399,actual_correct,actual_correct,True,Accepted,True,3,40.2,1774972481,False
